회차,발언자명,발언자유형,정당,소속기관,직위,소속_직위,발화내용 요약
386회,서범수,lawmaker,미래통합당,국회 행정안전위원회,위원,,"서범수 의원은 재난안전산업 진흥법안 공청회가 찬성 측 의견만 반영되어 반쪽짜리라며 반대 측 의견도 반드시 청취할 것을 요청했다. 또한, 법안심사 관련 검토보고서가 하루 전에 배포되어 충분한 검토가 어렵다며, 최소 3~4일 전 배포를 통해 졸속 입법을 방지할 것을 강력히 촉구했다."
386회,서보람,unknown,,,행정안전부공공데이터정책관,행정안전부공공데이터정책관,서보람 행안부 데이터정책관은 QR코드 출입명부 관리가 질병청과 복지부 주도로 민간기관에 위탁되어 이루어지고 있다고 설명했다. 행안부는 직접 관여하지 않으며 개인정보보호위원회가 관리에 관여하고 있음을 밝혔다.
386회,서영교,lawmaker,더불어민주당,국회 행정안전위원회,위원장,,"서영교 의원은 재난안전산업 진흥을 위한 입법공청회 개최와 청원 심사기간 연장 요청을 주도하며, 법안 심사 과정에서 다양한 의견 수렴과 정부 협조를 강조하였다. 공청회에서는 찬성 의견과 우려 사항이 함께 제기되었고, 이후 법안들은 소위 심사를 거쳐 대부분 원안 또는 수정안대로 의결되었다. 의원들은 심사 과정의 투명성과 실무 협조 강화를 요청하며 법안 통과를 마무리했다."
386회,신열우,government,,소방,청장,소방 청장,"신열우 의원은 소방 화재조사 법률안 심의 의결에 감사하며, 위원들의 의견을 정책에 반영하겠다고 밝혔다. 또한 법률안의 원활한 시행을 위한 후속 조치에 최선을 다할 것을 약속했다."
386회,심술진,unknown,,,진술인,진술인,"심술진 이사장은 재난안전산업이 급성장하는 시장이나 중소기업 중심으로 공공분야 납품 실적 부족 등 어려움이 크다며, 신기술 인증 제품에 대한 의무사용 조항 강화와 컨트롤타워 역할을 하는 진흥원 설립 필요성을 강조했다. 또한 해외시장 진출 지원과 지역별 협력체계 구축도 요청했다."
386회,양기대,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"양기대 위원은 2050 탄소중립 정책 추진은 필요하나, 차관 신설에 대해선 기존 조직 조정으로 충분하다며 재고를 요청했다. 또한, 법안소위 논의 내용과 조직 개편 초안 없이 행안위에 상정된 점을 문제 삼았다."
386회,오영환,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"오영환 위원은 재난안전산업 진흥법의 광범위한 법적 정의가 개별법과 충돌할 우려가 있어 명확하고 구체적인 규정이 필요하다고 지적했다. 또한, 재난안전산업 지원을 위한 전문기관 설립에 공감하며 법안 심사 과정에서 기재부 입장 등을 포함한 심도 있는 논의를 요청했다."
386회,윤종진,unknown,,,행정안전부안전정책실장,행정안전부안전정책실장,"윤종진 실장은 재난안전산업 진흥 관련 법안이 기존 행안부 업무를 반영하며 소방청과 중복되지 않는다고 설명했다. 각 산업별 진흥은 있으나 안전 측면 강화가 부족해, 재난안전산업진흥법이 안전 분야 진흥을 보강할 것이라 강조했다. 특히 자연재해 관련 산업은 행안부가 총괄하며, 법안이 제정되면 진흥 역할이 확대될 것으로 기대했다."
386회,이영,lawmaker,미래한국당,국회 행정안전위원회,위원,,"이영 의원은 전자정부법에서 행정정보의 범위와 제3자 활용 대상이 명확하지 않아 현장 혼란 우려를 제기하며, 차관 신설과 대규모 인력 충원에 대한 구체적 계획 부재와 조직 내 혼란 상황을 문제 삼았다. 에너지전환 정책에는 찬성하나, 준비 없는 신설 반대와 산자부의 선처리 필요성을 강조했다. 또한 법안 처리 과정에서 전원 참석이 아니었음을 지적했다."
386회,이은주,lawmaker,정의당,국회 행정안전위원회,위원,,"이은주 위원은 재난안전산업진흥원이 기존 부처별 진흥법과 중복되어 업무 혼선과 조직 간 갈등 우려를 제기하며, 소방청과의 역할 중복 문제 및 인증 절차의 비효율성에 대해 행안부의 조율 계획을 요청했다. 또한, 지방세특례제한법 개정안에 대해 소상공인 어려움은 이해하나, 사회적 공평성 유지를 위해 감면 제외 조항을 유지해야 한다며 반대 입장을 밝혔다."
386회,이해식,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"이해식 의원은 탄소중립 목표가 문재인 대통령의 선언으로 새롭게 설정된 점과 2030년 목표 상향 필요성을 강조했다. 이를 위해 에너지 차관 신설이 시의적절하며, 산업부 내 조정과 합의가 중요하다고 설명했다. 국민의힘에 탈원전 비판을 넘어 환경 정책에 협력할 것을 요청했다."
386회,전해철,lawmaker,더불어민주당,국회 행정안전위원회,장관,,"전해철 의원은 개인정보 증명서류의 일부 발췌 가능성과 대통령령에 따른 개인정보 보호 강화 방침을 설명하고, 탄소중립 추진을 위해 에너지 분야 전문 차관 신설의 필요성을 강조했다. 또한, 법안 통과 후 시행 과정에서 의견을 최대한 반영하겠다고 밝혔다."
386회,정성희,government,,수석전문,위원,수석전문 위원,"정성희 위원은 국회법에 따라 검토보고서는 48시간 전에 배부하고 있으나, 소위 자료는 명확한 규정이 없어 배부가 다소 불규칙함을 인정했다. 의사일정 변동이 원인이나 앞으로는 위원들이 심사하기 편하도록 소위 자료도 미리 배부할 것을 약속했다."
388회,권영세,lawmaker,미래통합당,국회 행정안전위원회,위원,,"권영세 위원은 관세평가분류원의 불법 청사 이전과 관련해 행안부의 부적절한 행정 처리와 늦은 보고, 허위 공문서 작성 의혹을 문제 삼으며 내부 조사 및 신속한 조치 필요성을 지적했다. 또한, 공사 지연과 170억 원 규모 건물의 활용 문제에 대한 명확한 답변을 요구했다."
388회,김민철,government,,,위원,위원,"김민철 위원은 코로나 백신 접종이 계획보다 앞당겨진 점을 평가하며 자치경찰제 전면 시행 준비 상황과 위원 선발 방식을 점검하고, 실무 준비 미흡과 업무 협의 필요성을 지적했다. 또한, 리얼돌 체험시설의 불법 단속 현황과 청소년 보호를 위한 법률 제정 협조를 요청했다."
388회,김용판,lawmaker,미래통합당,국회 행정안전위원회,위원,,"김용판 위원은 이용구 전 법무부차관 사건에서 경찰의 초기 수사와 답변 태도가 미흡해 신뢰를 잃었다고 지적하며, 광주 철거건물 붕괴 참사 수사에 신속성과 공정성을 당부했다. 또한 대구 소방본부장의 계급이 낮은 점을 문제 삼아, 지역 주민 의견을 반영한 계급 조정과 소방 역량 강화를 위한 대통령령 개정을 장관에게 요청했다."
388회,김형동,government,,,위원,위원,"김형동 의원은 부동산 세수 감소와 재정 부담, 공휴일 법제화의 시기적 적절성, 노동시간과 휴일 실태에 대한 구체적 자료 요청과 검토를 요구했다. 또한 광주 학동 건물 붕괴 사고 관련 철거비용 급감 의혹과 경찰청의 수사 지휘체계, 이용구 전 차관 수사 및 통화 내역 공개 문제를 집중 질의했다. 제주특별법 유예기간 연장 필요성도 함께 제기했다."
388회,박완수,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"박완수 의원은 1가구 1주택자 재산세 특례 기준을 6억에서 12억 원으로 상향해 세부담 완화를 요청하고, 대체공휴일 법률 격상과 전 공휴일 대체공휴일 지정에 대한 정부 입장을 질의했다. 또한 재난안전본부의 과도한 조직 규모와 권한 남용 문제를 지적하며 기능과 조직의 합리적 조정을 요구했다. 마지막으로 3·15법 진상조사 결과에 따른 의료·생활지원 포함 필요성을 제안했다."
388회,박완수,lawmaker,더불어민주당,국회 행정안전위원회,위원장대리,,"박완수 발언은 김용판 위원에게 수고를 표하며, 다음 질의자로 오영훈 위원 지명을 안내하는 내용이다. 별도의 쟁점이나 문제제기는 포함되지 않았다."
388회,박재호,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"박재호 의원은 공시가격 기준을 9억으로 설정한 이유를 설명하며, 18억 상당 주택 보유자의 재산세 부담을 서민 입장에서 고려해야 한다고 지적했다. 여야 간 논쟁이 크지만, 9억 기준이 서민에게 더 위안이 될 수 있어 합의가 필요하다고 강조했다."
388회,박재호,lawmaker,더불어민주당,국회 행정안전위원회,위원장,,"박재호 소위원장은 21건 법률안 심사 결과를 통합 조정한 대안을 본회의에 부의하지 않고 제안했으며, 주요 내용은 공중화장실 안전 강화, 중앙지방협력회의 구성 및 운영 개선, 제주 고용보험 업무 일원화, 주민등록법 열람 제한 강화, 지방공기업법 적용 범위 확대 등이다. 또한 여수·순천 10·19사건과 3·15의거 관련 진상규명 및 명예회복 법안도 일부 수정 의결했다."
388회,박재호,lawmaker,더불어민주당,국회 행정안전위원회,위원장대리,,"박재호 의원은 최춘식, 양기대, 권영세 위원님의 노고를 인정하며 수고하셨다고 인사했다. 이후 경기도 의정부시갑 오영환 위원님 차례임을 알렸다. 별도의 쟁점이나 문제제기는 없었다."
388회,백혜련,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"백혜련 의원은 52시간 노동제 도입 이후 생산성 변화에 대한 통계 조사가 필요하다고 지적하며, 국민 휴식권 보장을 위해 대체휴일제 도입에 찬성 의사를 밝혔다. 다만, 4인 이하 사업장에 대한 근로기준법과 대체휴일제 법률 간 충돌 가능성을 문제제기하며 법률 정합성 확보를 위한 추가 논의를 요청했다."
388회,서범수,lawmaker,미래통합당,국회 행정안전위원회,위원,,"서범수 의원은 이용구 전 법무부차관 사건 관련 경찰의 진상조사 결과 보고를 요구하며, 경찰청장이 재수사 지시를 하지 않고 책임을 회피하는 태도를 비판했다. 또한, 법무부차관과 검사, 서초서 관계자 간 통화 내역 공개를 요청하며 경찰 수사 신뢰 회복을 촉구했다. 시도자치경찰위원회 실태점검과 경찰청장의 책임 있는 자세도 함께 강조했다."
388회,서영교,lawmaker,더불어민주당,국회 행정안전위원회,위원장,,"서영교 위원은 대체공휴일 법안의 시급한 논의와 국민 휴식 보장을 강조하며, 정부의 적극적 대응과 임시공휴일 지정 요청을 촉구했다. 공청회 진행과 질의 과정을 안내하고, 행안부 및 경찰청에 신속하고 성실한 업무 처리를 당부했다. 또한 국민과 공무원의 휴일 필요성을 언급하며 법적 근거 마련과 실질적 대책 수립을 요청했다."
