회차,발언자유형,의원명,정당,소속기관,직위,발화내용 요약
418회,lawmaker,모경종,더불어민주당,국회 행정안전위원회,위원,"모경종 의원은 검단구 신설에 따른 행정·안전시설 예산 지원 확대를 요청하며, 경찰의 민주당 집회 과도한 진압 태도를 문제 삼았다. 또한, 딥페이크 협박 사건에 대한 경찰의 철저한 수사와 관련 예산 지원을 촉구했다."
418회,lawmaker,모경종,더불어민주당,국회 행정안전위원회,의원,"모경종 의원은 인천 검단구 신설에 따른 막대한 재정 수요를 충족하기 위해 지방교부세법 개정안을 제안하며, 신설·분리 지방자치단체에 대해 기준재정수요액 보정과 특별교부세 교부 근거를 명확히 할 것을 요청했다. 이는 전국적으로 행정체제 개편 시 재정 지원 문제를 해결하기 위한 법안임을 강조했다."
418회,lawmaker,박정현,더불어민주당,국회 행정안전위원회,위원,"박정현 위원은 대덕구 도로 보상비 7억 원, 산내 평화공원 위령시설 210억 원, 자유회관 개보수 21억 원 예산 반영을 요청하며, 지방교부세 삭감으로 지역 살림이 어려운 상황을 강조했다. 또한, 지역화폐 예산 미반영 문제를 지적하며 자영업자 지원과 지역경제 활성화를 위해 중앙정부의 전향적 예산 지원을 촉구했다."
418회,lawmaker,박정현,더불어민주당,국회 행정안전위원회,의원,박정현 의원은 지역사랑상품권 활성화를 위해 국가의 재정 지원 의무를 법제화하고 5년 단위 기본계획 수립 및 연간 실태조사를 도입하는 법률 개정안을 대표발의했다. 현재 정부 예산안에서 관련 예산이 전액 삭감되어 지원이 미흡한 점을 문제로 지적했다. 법안의 원안 심의 의결을 요청했다.
418회,lawmaker,배준영,국민의힘,국회 행정안전위원회,위원,"배준영 의원은 북한 소음 공격 피해 접경지역 주민 지원과 민방위 기본법 시행령 조속 마련을 요청하고, 서해 5도 노후주택 개량사업 예산 삭감 문제를 지적하며 정부의 적극적 지원을 촉구했다. 또한, 선거여론조사 품질평가 및 등급제 도입 필요성을 강조하며 관련 연구용역 예산 확대와 내실 있는 제도 개선을 요구했다."
418회,government,서기영,,전문,위원,"서기영 전문위원은 행정안전부, 경찰청, 소방청 2023회계연도 결산에서 노후 유·도선 사업 집행 부진, 내진보강 수요 부족, 경찰청 예산 이월·불용 문제, 국립소방병원 건립 지연 및 산불전문진화차 도입 지연, 소방청 사업 계약 분쟁 등을 지적하며 실효적 사업 추진과 철저한 예산 집행 관리, 사업 일정 관리 및 감독 강화 필요성을 강조했다."
418회,lawmaker,신정훈,더불어민주당,국회 행정안전위원회,위원장,"신정훈 위원은 민주노총 집회에서 경찰의 과잉진압과 공권력 남용을 강하게 비판하며 경찰청장의 사과와 재발 방지를 요구했다. 또한, 지방교부세 감액으로 인한 지방재정 악화와 빈익빈 부익부 현상을 지적하며, 지역화폐 제도 개선 등 지방소멸 대책 마련을 촉구했다. 끝으로, 예산안 심사와 원활한 회의 진행을 당부했다."
418회,lawmaker,양부남,더불어민주당,국회 행정안전위원회,위원,"양부남 의원은 경찰의 11월 9일 민노총 집회 과도한 신체보호복 착용과 구속영장 기각 사례를 문제 삼으며, 정치적 편향 대응과 불법 체포 의혹을 지적했다. 또한 국립트라우마센터 예산 증액과 이북5도민 사업비 집행의 효율성 개선을 요청했다."
418회,government,연원정,,인사혁신,처장,"연원정은 공무원 보수 동결과 정무직 보수 반납 등 고통 분담을 강조하며, 국정철학 교육과정에 적극행정, 규제개혁, 디지털정부 교육이 포함되어 예산이 필요하다고 설명했다. 또한 강사 선정 과정의 제도 개선을 약속하며 문제 재발 방지를 위해 노력하겠다고 밝혔다."
418회,lawmaker,용혜인,기본소득당,국회 행정안전위원회,위원,"용혜인은 이태원참사 특조위 예산 증액과 시행령안 신속 처리, 지역사랑상품권 지원 예산 전액 삭감에 대해 문제 제기하며 정부의 예산 편성 및 지침 개정의 모순을 지적했다. 특조위 업무 원활 지원과 지역경제 활성화를 위한 예산 증액 필요성을 강조했다."
418회,lawmaker,위성곤,더불어민주당,국회 행정안전위원회,위원,"위성곤 위원은 경찰의 국민 충성 의무와 집회 시 평화 유지 지침 준수를 촉구하며, 제주 부검의 부족 문제와 국과수 인력·처우 개선, 제주 국과수 연구소 설립 필요성을 제기했다. 또한 국립트라우마센터 운영비 전액 국비 지원과 지방자치단체 역할 분담을 요청했다."
418회,lawmaker,위성곤,더불어민주당,국회 행정안전위원회,의원,"위성곤 의원은 제주특별자치도의 행정시를 폐지하고 법인격과 자치권을 가진 기초자치단체(동제주시, 서제주시, 서귀포시) 설치를 위한 특별법 개정안을 제안하며, 지역 불균형 해소와 주민 자치 강화 필요성을 강조했다. 후속 법안도 발의 예정이며, 제주도민의 행정서비스 질 향상과 지방자치 회복을 위해 심의·의결을 요청했다."
418회,government,유상조,,수석전문,위원,"유상조 수석전문위원은 지방세법 및 지방세특례제한법 개정안의 주요 내용과 문제점을 설명하며, 주민세 사업소분 신고율 제고 필요성과 지방교육세 일몰기한 연장에 대한 찬반 입장을 제시했다. 또한, 감면 일몰 연장 및 축소, 직장어린이집 범위 확대, 공공주택사업자 재산세 감면 등이 포함된 특례 조정의 필요성을 강조했다. 관련 법률안과 병합 심사 및 기간 적정성 논의도 요청했다."
418회,government,유재성,,경찰청형사,국장,"유재성은 현재 사건이 서울청에서 수사 중임을 확인했다. 자체 분석회의를 추가로 진행했으며, 앞으로 수사 방향에 대해 논의하고 있다고 설명했다."
418회,lawmaker,윤건영,더불어민주당,국회 행정안전위원회,위원,"윤건영 의원은 소방공무원 수당 동결 문제를 지적하며, 경찰의 집회 대응에서 민주당 집회와 보수단체 집회에 대한 공권력 행사 차별과 불공정성을 문제 삼았다. 특히 촛불행동에 대한 압수수색은 기부금품법 적용의 일관성 결여를 보여준다고 비판했다. 공권력의 공정하고 균형 잡힌 집행을 촉구했다."
418회,lawmaker,윤건영,더불어민주당,국회 행정안전위원회,위원장대리,윤건영은 회의 진행 중 위원들의 질의를 안내하며 수고를 격려했다. 별도의 쟁점이나 문제제기는 없었다.
418회,lawmaker,이광희,더불어민주당,국회 행정안전위원회,위원,"이광희 위원은 경찰의 과잉 진압과 부상자 발생에 대해 사과와 재발 방지를 촉구하며, 이를 거부할 경우 예산 심의를 중단할 것을 요구했다. 또한 지역경제 활성화를 위한 지역사랑상품권 예산 증액(1조 원)을 건의하며, 정부의 재정 위기 대응과 고위공직자의 고통 분담 의지를 질타했다."
418회,lawmaker,이달희,국민의힘,국회 행정안전위원회,위원,"이달희는 마을기업 지원 예산 증액(38억 5000만 원)과 경주 APEC 준비를 위한 특교세 지원을 요청했으며, 경찰청 대공수사 현장지휘차량 예산 확대(12대 필요)를 요구했다. 10·29특별조사위원회 예산 중 고위직 인건비 과다와 진상규명 예산 부족(10% 미만)을 지적하며, 진상규명 및 안전사회 사업비 비중 확대와 고위직 인건비 삭감을 촉구했다. 각 기관장들의 적극적 협조와 국회의 예산 확보 노력을 당부했다."
418회,government,이상민,,행정안전부,장관,"이상민 위원은 마을기업과 APEC 행사 지원, 지역사랑상품권 국비 지원 문제에 대해 신중한 검토와 협조를 요청하며, 재난 안전과 빈집 문제 해결을 위한 부처 간 협업과 예산 확보 노력을 강조했다. 또한 경찰국 설치는 법적 근거가 명확하며 위법성이 없음을 단언했다."
418회,lawmaker,이상식,더불어민주당,국회 행정안전위원회,위원,"이상식 의원은 대공수사권 이관 후 국정원의 장비·정보 이전 미흡 문제와 경찰국장급의 역할 강화를 요청했으며, 기동순찰대 중심의 치안 정책이 지역 균형발전과 현장 경찰 인력 부족 문제를 악화시킨다고 지적했다. 또한 수사경찰 처우 개선과 기동순찰대 예산 재검토를 요구했고, 소방청 위치확인 시스템의 현장 체감 문제 점검과 예산 지원도 제안했다."
418회,lawmaker,이성권,국민의힘,국회 행정안전위원회,위원,"이성권 의원은 우키시마호 사건 명부 추가 확보 및 분석 예산 지원을 질의하고, 산사태 취약지구 미지정으로 인한 예방책 부재와 급경사지 붕괴 사고 증가 문제를 지적했다. 특히 부산 등 광역시 산사태 대비 강화와 재난안전산업 진흥시설에 산사태 대응 사업 포함을 요청했다."
418회,lawmaker,이해식,더불어민주당,국회 행정안전위원회,위원,"이해식 위원은 조세이 탄광 유해 발굴 예산 증액 필요성과 지역사랑상품권 정부 예산 전액 삭감에 대한 국민 부정적 인식을 지적했다. 조사1국장의 마스크 착용 문제는 본질적 자격 문제로, 위원장의 조치 지연을 비판하며 예산 삭감을 촉구했다. 또한, 희생자 관련 발언의 명확한 사실 확인과 정확한 표현을 요구했다."
418회,lawmaker,정동만,국민의힘,국회 행정안전위원회,위원,정동만 위원은 전국 빈집 증가와 행안부 빈집 정비 예산의 부족 및 철거비용 현실화 필요성을 지적하며 사업 확대를 요청했다. 또한 경찰 개인 바디캠 미등록 문제와 관리 방안 마련을 촉구했다. 문다혜 씨의 수사 불응과 관련 의혹에 대해 철저한 경찰 수사를 요구했다.
418회,lawmaker,정춘생,조국혁신당,국회 행정안전위원회,위원,"정춘생 의원은 평화적 신고 집회에 대한 경찰의 과도한 진압과 폭력 문제를 지적하며, 관련 경찰 예산의 징벌적 삭감을 요구했다. 윤석열 대통령의 공직선거법 위반 및 사전 뇌물 의혹을 문제 삼고, 이태원참사 특조위 예산과 피해자 지원 시행령 조속 제정을 촉구했다. 또한, 평화로운 집회 보장과 국립트라우마센터 국비 지원, 디지털 범죄 대응 예산 증액 필요성을 강조했다."
418회,lawmaker,정춘생,조국혁신당,국회 행정안전위원회,의원,"정춘생 의원은 제주4·3사건의 법적 정의를 ‘소요사태’에서 국가폭력사건으로 바로잡고, 왜곡·폄훼 행위 처벌과 희생자 범위 확대를 골자로 한 특별법 개정안을 제안했다. 또한, 국립국가폭력트라우마치유센터 운영비 전액 국비 지원을 통해 피해자 명예회복과 역사 바로세우기를 촉구했다. 여야의 초당적 협조를 요청하며 22대 국회에서 최우선 처리할 것을 기대했다."
418회,government,조문상,,전문,위원,"조문상 전문위원은 중앙선거관리위원회의 인사 복무 관리 부실과 특혜 채용 의혹, 진실·화해위의 조사 기간 내 진실규명 완료 불확실성, 인사혁신처의 공무원 채용 경쟁률 하락 및 저연차 공무원 이탈 문제를 지적하며, 공무원연금기금의 자산 매각과 복지시설 개선을 통한 기금 증식 필요성을 강조했다."
