회차,발언자명,발언자유형,정당,소속기관,직위,소속_직위,발화내용 요약
354회,위원장,unknown,,,柳在仲,柳在仲,"위원장은 시간 제약으로 비용추계서와 축조심사를 생략하고 법률안들을 소위원회 심사보고대로 의결하였으며, 일부 법안은 통합 조정해 위원회안으로 제안하였다. 공청회가 필요한 안건도 의견수렴이 충분하다며 생략하고 의결을 진행하였다. 법률안 대안 심사보고서 작성과 체계·자구 정리는 위원장에게 위임되었고, 정부 측 인사말씀을 청취하였다."
354회,윤재옥,lawmaker,새누리당,국회 행정안전위원회,위원,,"윤재옥 의원은 자유총연맹 압수수색 수사 착수 경위와 정치적 중립성 유지, 경찰청 인권침해 진상조사위원회 훈령 문제 및 집회·시위 관리로 인한 시민 불편에 대해 장관의 답변을 요구했다. 또한 교통안전특별회계 법안 심사 지연과 관련해 국무총리 주재 논의 시 장관이 특별회계 필요성을 적극 개진해 줄 것을 요청했다."
354회,이명수,lawmaker,새누리당,국회 행정안전위원회,위원,,"이명수 의원은 지방세특례제한법 개정안에서 농협·새마을금고 등 금융기관과 청소년단체에 대한 감면율 축소가 적절한지 재고를 요청하며, 현행 감면 유지와 담세능력에 따른 과세 필요성을 강조했다. 또한 전자담배에 부과된 높은 소비세율의 적정성에 대해 위원들과 행안부장관의 의견을 구할 것을 요청했다."
354회,조종묵,government,,소방,청장,소방 청장,"조종묵 발언은 소방장비관리법 등 관련 법률안 심의 의결에 감사의 뜻을 표하며, 위원들의 의견을 정책에 반영하겠다고 밝혔다. 또한 법률안의 원활한 시행을 위한 후속조치에 최선을 다할 것을 약속했다."
354회,진선미,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"진선미 의원은 진실․화해위법 개정안과 경찰 직장협의회법 통과가 지연되는 점을 문제 삼으며, 행안부가 야당과 적극 협의해 합의안을 도출하고 법안 통과를 지원할 것을 요청했다. 특히 경찰·소방 하위직 공무원들의 높은 직장협의회 필요성 여론을 강조하며 행정부와 위원들의 관심과 노력을 촉구했다."
354회,진선미,lawmaker,더불어민주당,국회 행정안전위원회,위원장,,"진선미 위원은 354회 회의에서 지진·화산재해대책법, 승강기시설 안전관리법, 소방장비관리법 등 23건의 법률안에 대해 통합 조정한 대안을 제안하며, 국민 안전 강화와 제도 미비점 개선을 강조하였다. 또한 소방관 권익 보호, 다중이용업소 안전 강화, 선거운동 규정 명확화 등 다양한 안전 및 선거 관련 법안의 심사 결과를 보고하였다."
354회,표창원,government,,,위원,위원,"표창원 의원은 중증외상센터가 지정 대비 설치 및 운영이 미흡하고, 민간 위탁으로 인한 비용 부담 문제를 지적하며, 행정안전부 차원에서 소방병원 신설이나 경찰병원 역할 확대를 통한 국가 주도 운영 방안을 요청했다. 또한, 닥터헬기 착륙 문제 등 응급 이송 체계 개선도 함께 챙겨줄 것을 당부했다."
354회,홍철호,lawmaker,국민의당,국회 행정안전위원회,위원,,"홍철호 의원은 새마을금고, 신협, 농협 등 소규모 서민금융기관이 농촌과 전통시장 등 서민 지역에 문화복지 시설을 제공하는 순기능이 크다며, 이들에 대한 지원 일몰과 감면율 상향이 부당하다고 문제를 제기했다. 전체회의에서 재논의하는 것이 타당하다고 보며, 소위원회만의 결론 도출이 어려웠음을 설명했다."
354회,황영철,lawmaker,새누리당,국회 행정안전위원회,위원,,"황영철 위원은 농협, 새마을금고, 신협의 감면율 축소에 반대하며 소위 심의 결과에 동의하지 않고 재논의를 요청했다. 또한 교통안전특별회계 신설 필요성을 강조하며, 정부 TF 회의에서 적극 논의할 것을 주문했다. 주민자치위원회 예산 문제에 대해서도 상임위 차원의 심도 있는 논의를 촉구했다."
354회,柳在仲,government,,,위원장,위원장,"柳在仲 위원은 354회 행정안전위원회 회의 개회와 법률안 일괄 상정을 진행하며, 지방세특례제한법 개정안의 형평성 문제에 대해 위원 간 의견 조율과 추가 설명을 요청하였다. 토론 중 의견 차이로 잠시 정회를 선포하고, 소위원장과 관계자들의 노고를 치하하며 회의를 마무리하였다."
355회,柳在仲,government,,,위원장,위원장,"柳在仲 위원장은 중앙선거관리위원회 위원 후보자 권순일 인사청문회 실시계획서 채택과 자료제출, 증인 출석 요구 절차를 설명하고 의결을 진행하였다. 인사청문회는 12월 20일 개최되며, 서면 및 구두질의서 제출 기한을 안내하였다. 위원들의 철저한 준비를 당부하며 회의를 마쳤다."
355회,강석호,lawmaker,새누리당,국회 행정안전위원회,위원,,"강석호 위원은 대법관 출신 선관위원장의 정치적 중립성 논란과 선관위원 임명 구조의 문제점을 지적하며, 국회 합의에 의한 선관위원장 선출 필요성을 질문했다. 또한, 농어촌 선거구 통폐합으로 인한 대표성 훼손 문제와 면적 기준을 반영한 특별선거구 설치 필요성을 강조하며 후보자의 견해를 요청했다."
355회,권순일,unknown,,,중앙선거관리위원회위원후보자,중앙선거관리위원회위원후보자,"권순일 후보는 법관 경력을 바탕으로 중앙선거관리위원회 위원으로서 공정성과 중립성을 최우선으로 선거관리 업무를 수행하겠다고 강조했다. 국민투표법 개정, 선거방송토론 개선, 공무원의 정치적 자유 확대 등 현안에 대해 적극 검토하고 제도 개선에 노력할 것을 약속했다. 청문회에서 받은 지적과 조언을 겸허히 수용하며 민주주의 발전과 선진 선거문화 구현에 최선을 다하겠다고 밝혔다."
355회,권은희,lawmaker,국민의당,국회 행정안전위원회,위원,,"권은희는 선거관리위원장 임명 관행이 법 규정과 달리 법관 중심으로 이뤄져 선관위의 정치적 중립성과 전문성 확보에 문제를 초래한다고 지적했다. 또한, 선관위와 법원의 상충된 유권해석 사례들을 들어 자의적 해석 개선과 관행 변화 필요성을 강조했다. 아울러 공무원의 정치적 기본권 규제 방식인 ‘지위를 이용한’ 금지 조항이 불명확해 보다 명확한 기준 마련과 추가 연구가 필요하다고 요청했다."
355회,김영진,lawmaker,국민의당,국회 행정안전위원회,위원,,"김영진 의원은 선거방송 토론회에서 대통령 모욕 발언에 대한 중선관위의 미흡한 조치를 지적하며 제도 개선을 요청했다. 국민투표 기간 단축과 비용 절감을 위한 동시 실시 필요성, 지방선거 선거구 조정 시 표의 등가성 문제 해결을 위한 중선관위의 적극적 검토를 요구했다."
355회,김영호,lawmaker,새누리당,국회 행정안전위원회,위원,,"김영호 위원은 대법원장의 선관위원 지명권의 민주적 정당성 문제, 선관위 명칭 변경, 대통령 피선거권 연령 하향 조정, 지방선거 후보자 정치자금 후원회 설치 제한 문제 등을 질의하며 후보자의 입장과 적극적 검토를 요청했다. 또한, 시민단체 낙선운동 벌금형 판결에 대한 후보자의 견해를 물으며 사회적 약자 보호에 대한 기대를 표명했다."
355회,박성중,lawmaker,새누리당,국회 행정안전위원회,위원,,"박성중 위원은 권순일 후보자의 진보 성향과 소수 의견 빈도를 문제 삼으며, 중앙선거관리위원장으로서 고도의 중립성 유지 가능성을 질의했다. 또한, 네이버와 서울대 팩트체크센터의 팩트체크 신뢰성, 포털 뉴스 제목 임의 수정, 뉴스 배열 및 실시간 검색어 조작 등 선거 공정성 훼손 우려를 제기했다. 이에 대해 후보자의 철저한 검토와 선거 공정성 유지 노력을 촉구했다."
355회,박순자,lawmaker,새누리당,국회 행정안전위원회,위원,,"박순자는 권순일 후보의 위장전입 및 부동산 시세차익 의혹, 자녀의 조기 유학 등 고위공직자로서 부적절한 행태를 문제 삼으며 국민 신뢰 훼손 우려를 제기했다. 특히 중앙선관위 위원으로서 중립성과 청렴성이 중요함을 강조했다."
355회,백재현,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"백재현 위원은 선거관리위원 후보자에게 국민투표 준비 미흡과 제도 보완 필요성을 지적하며, 참정권 연령 인하와 지역정당 허용 등 선거제도 개혁에 대한 소신을 묻고 중앙선관위의 적극적 역할을 요청했다. 특히 개헌 국민투표 준비와 비례성 원칙 강화, 의원정수 조정 문제에 대한 현실적 대응을 강조했다."
355회,소병훈,lawmaker,더불어민주당,국회 행정안전위원회,위원,,소병훈 위원은 선관위원장이 국정감사에 적극 참여하고 선관위 역할을 강화해 공무원·교원의 정치 참여 확대 등 현안에 강력한 의지를 보여줄 것을 요청했다. 또한 군경 대상 선거공보물 발송 제도의 실효성 문제를 지적하며 제도 개선을 촉구했다.
355회,유민봉,lawmaker,국민의당,국회 행정안전위원회,위원,,"유민봉 의원은 사전선거운동과 정치활동의 경계가 모호하다며 대법원 판결을 근거로 명확한 기준 설정과 공직선거법 개정을 요청했다. 또한, 대법관 임기 종료 시 선관위원 퇴임 관행과 선관위원장 예우 문제를 지적하며 상임 지위 부여 등 입법 개선을 제안했다. 후보자의 입장을 묻는 질문도 함께 제기했다."
355회,윤재옥,lawmaker,새누리당,국회 행정안전위원회,위원,,"윤재옥 의원은 선거관리위원장 후보자에게 선거관리의 공정한 역할 범위 설정과 정치적 중립성 유지의 중요성을 강조하며, 최근 상시 전화 선거운동 허용 법안에 대한 우려를 표명했다. 또한 SNS와 문화예술 분야에서 정치적 중립성 훼손 가능성에 대한 선관위의 관심과 기준 마련을 요청했다."
355회,이명수,lawmaker,새누리당,국회 행정안전위원회,위원,,"이명수 의원은 권순일 후보자의 전문성과 무결성을 인정하며 중앙선관위 위원장으로서 선거제도와 관리 전반에 대한 개선 의지를 묻고, 국회 개헌특위와 정치개혁특위의 선거제도 개헌 논의에 관심을 표명했다. 또한, 선거운동 판단 기준과 관련해 대법원 판례를 근거로 객관적 외부 표시 중심으로 판단할 필요성을 강조했다."
355회,이용호,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"이용호 위원은 권순일 후보자가 안종범 전 수석 수첩에 여러 차례 언급된 점을 근거로 청와대와의 부적절한 관계 가능성을 제기하며, 이에 대한 명확한 해명과 특검 조사의 필요성을 요구했다. 또한 중앙선관위 위원으로서 권 후보자의 독립성과 중립성 확보에 대한 강한 소신 표명을 요청했다. 국민이 납득할 수 있는 투명한 설명과 조사가 필요하다고 강조했다."
355회,이재정,lawmaker,더불어민주당,국회 행정안전위원회,위원,,"이재정 의원은 미국 등 선진국에서는 교사·공무원의 정치적 자유가 보장되나, 우리나라는 공직선거법이 이를 과도하게 제한하고 있다고 지적했다. 헌법 제7조 2항은 공무원의 정치적 중립성을 보장하는 것이지 개인 권리를 제한하는 것이 아니며, 입법 개선이 필요함을 강조했다. 이에 중앙선관위원장의 헌법적 견해와 입법적 해결 방안을 요청했다."
