회차,발언자유형,의원명,정당,소속기관,직위,발화내용 요약
369회,lawmaker,김병관,더불어민주당,국회 행정안전위원회,위원,"김병관 의원은 국회의원들의 회의 불참과 법안소위 미참여를 비판하며, 일하는 국회법의 실천과 복수 법안소위 운영을 촉구했다. 또한 이·통장 수당 현실화, 지방 상수도 교체사업 지원 확대, 50만 이상 대도시 특례시 지정 검토 등 행정안전부의 적극적 역할을 요청했다. 개인정보 보호 책임자 형사처벌 문제에 대해서는 국제 기준과 비교해 형사처벌 완화 필요성을 제기하며 정부와 국회의 협력을 강조했다."
369회,lawmaker,김영호,새누리당,국회 행정안전위원회,위원,김영호 의원은 선관위가 선거구획정위원회 제출 시한을 넘긴 점과 패스트트랙 관련 선거구제 검토 현황에 대해 적극적인 입장 표명을 요청했다. 또한 자유한국당의 비례대표 폐지 당론에 대해 헌재 판례를 근거로 위헌 소지 우려를 제기했다. 아울러 제천소위 회의 소집 시 보좌진과의 사전 협의 부족 및 일정 조정 요청도 함께 강조했다.
369회,lawmaker,김한정,더불어민주당,국회 행정안전위원회,위원,"김한정 위원은 자유한국당의 국회 불참과 발목잡기를 강하게 비판하며, 행안부의 추경 단기일자리 사업과 국정과제 추진의 중요성을 강조했다. 또한 노후 상수도관 교체 지연과 광화문 불법 천막 농성 문제에 대한 정부의 적극적 대응과 법 집행 강화를 촉구했다. 마지막으로 폭염 재난 포함에 따른 행안부의 대국민 폭염 대비 서비스 강화도 요청했다."
369회,government,박영수,,중앙선거관리위원회,사무총장,"박영수 위원은 내년 국회의원선거 준비 상황과 재외선거 관리 강화, 선거구 획정 지연 문제를 지적하며 국회의 조속한 기준 확정을 요청했다. 또한 A-WEB 운영 정상화와 불법행위 단속 강화, 선거운동 자유 확대 등 공정하고 투명한 선거 관리를 위한 노력을 강조했다. 아울러 지방자치단체 연구소와 공무원 관여 의혹에 대해 사실관계 확인 중임을 밝혔다."
369회,lawmaker,박완수,새누리당,국회 행정안전위원회,위원,"박완수 의원은 국회 파행의 책임을 자유한국당에만 돌리는 것은 부적절하며, 여당의 패스트트랙 일방 처리와 관행 무시가 문제라고 지적했다. 법안소위에서 교섭단체 간 합의 없이 안건을 상정·처리한 것은 국회선진화법 취지에 반하는 행위라고 비판했다. 이에 법안소위를 원점으로 돌려 재심의할 것을 위원장에게 요청했다."
369회,lawmaker,소병훈,더불어민주당,국회 행정안전위원회,위원,"소병훈 의원은 국회 의사진행발언 시간 제한 필요성과 법안 처리 부진 문제를 지적하며, 국정감사 지적사항의 신속한 피드백 체계 도입을 요청했다. 또한, 선관위의 정치공세 관련 사실 확인과 명확한 입장 표명을 촉구하며, 국회의원 간 협력과 책임 있는 의정활동을 강조했다."
369회,unknown,신우용,,,중앙선거관리위원회기획조정실장,"신우용은 제21대 총선 준비상황과 재외·선상투표 관리 강화, 선거구 획정 조속 확정 요청 및 A-WEB 운영 정상화 추진 현황을 보고하며, 선거관리의 투명성과 효율성 제고를 위한 법규 통일, 인력 수당 현실화, 불법행위 단속 강화 등을 강조했다."
369회,lawmaker,안상수,새누리당,국회 행정안전위원회,위원,안상수 의원은 삼자 회담 파기가 원내대표 단독 결정이 아니라 의총 추인 전제로 합의된 사안이기에 무효임을 강조했다. 소위원회에서 합의 처리되지 않은 적이 없으니 새로운 절차 도입은 불필요하다고 지적했다. 원만한 조정을 위해 위원장에게 간사 간 협의를 요청했다.
369회,lawmaker,전혜숙,더불어민주당,국회 행정안전위원회,위원장,"전혜숙 위원장은 369회 행정안전위원회 개회와 소위원장 선임, 추가경정예산안 심사를 안내하며 위원들의 협조를 요청했다. 다문화가정 폭력 문제에 대한 국가적 보호와 부처 간 협력 필요성을 제기했고, 효율적 회의 진행과 심도 있는 추경 심사를 당부했다."
369회,lawmaker,유민봉,국민의당,국회 행정안전위원회,위원,"유민봉 의원은 과거사 정리법의 객관적이고 공정한 조사를 위해 정치적 중립성을 보장하는 위원회 구성이 필요하며, 단순 기간 연장만으로는 한계가 있다고 지적했다. 또한, 법안소위의 절차적 부당성과 충분한 논의 부재를 문제삼으며 재논의를 요청했다. 이외에도 행안위 법안 처리 실적 저조 원인으로 여야 간 쟁점이 적은 법안부터 처리하지 않은 점과 여당의 기술적 역할 미흡을 꼬집었다."
369회,lawmaker,윤재옥,새누리당,국회 행정안전위원회,위원,"윤재옥 의원은 법안소위에서 여야 협치 없이 다수결로 법안을 강행 처리한 점을 비판하며, 패스트트랙 도입 취지와 국회 파행 원인을 지적했다. 여야 간 충분한 조정과 의견 수렴 없이 법안을 처리하는 것은 소탐대실이라며, 향후 원만한 국회 운영을 위해 강행 처리된 법안에 대해 재심사와 조정을 요청했다."
369회,government,윤종인,,행정안전부,차관,"윤종인 발언은 도로명주소법 전부개정 등 7건 법률안 제안설명과 주민참여 활성화, 행정절차 개선, 안전관리 강화 등을 중심으로 법제도 개선을 요청함. 거짓 서훈 취소 절차 강화와 재난·고용위기지역 지원을 위한 추경 예산 편성 및 신속 집행 필요성도 강조함. 전반적으로 국민 편의와 권익 보호, 지방자치 실질화에 중점을 둠."
369회,unknown,이소연,,,국가기록원장,"이소연은 17개 시도 단위 지방기록원 설치 현황과 경남·서울기록원 개원을 언급하며, 국비 지원 없이 지방비만으로는 설비 확충이 어려운 점을 지적했다. 국가기록원 서고가 60% 가량 차 있어 보존 서고 증축이 필요하나, 종이기록물 감소와 지방기록원 설치 상황에 따라 증축 시점이 달라질 것으로 설명했다."
369회,lawmaker,이용주,국민의당,국회 행정안전위원회,의원,"이용주 의원은 여순사건의 진상규명과 희생자 명예회복을 위한 특별법 제정을 촉구하며, 국가폭력 희생자의 아픔을 치유하고 재발 방지를 위해 신속한 입법 처리를 요청했다. 그는 어린 시절 형제묘와 백비에 얽힌 슬픈 기억을 소개하며, 이번 법안이 중앙정부 차원의 위원회 설치로 신속한 심사를 가능케 한다고 설명했다. 여순사건의 미완의 역사를 마무리하고 희생자 이름을 위령비에 새겨야 한다고 강조했다."
369회,unknown,이인재,,,행정안전부기획조정실장,"이인재 실장은 소방공무원 국가직화, 특례시 도입, 이·통장 처우 개선, 재정분권 추진 등 행안부 주요 현안을 보고하며 개인정보보호법 개정과 재해복구, 재난 대응 강화 필요성을 강조했다. 또한 44건의 중점 법안 통과와 2019년 추경예산 2253억 원 편성에 대한 국회 지원을 요청했다."
369회,lawmaker,이재정,더불어민주당,국회 행정안전위원회,위원,"이재정 의원은 자유한국당의 국회 보이콧과 안건조정제도 남용을 비판하며, 국회 정상화와 법안 심사의 책임 있는 참여를 촉구했다. 또한 개인정보보호위원회의 AI 수사 관련 결정과 EU GDPR, 미국 CCPA 기준에 부합하는 개인정보 보호법 개정 필요성을 강조했다. 마지막으로 위험직무순직 심의위원회 구성 개선과 현장 전문가 의견 반영을 요청했다."
369회,lawmaker,이진복,새누리당,국회 행정안전위원회,위원,"이진복 의원은 소방공무원 국가직화 법안 심사 시 지방자치단체장과 지방자치학회 등 이해 당사자 의견 청취와 예산 확보 방안 논의가 부족했다고 지적하며, 행정안전부 등 관련 부처 의견도 반영할 것을 요청했다. 법안의 신중한 재논의를 통해 합리적이고 조밀한 내용 반영을 촉구했다."
369회,government,이창림,,수석전문,위원,"이창림 수석전문위원은 대일항쟁기 강제동원 피해조사 재개, 여수·순천 10·19사건 진상규명, 전자정부법 개정 등 주요 법안들의 입법취지가 타당하다고 평가했다. 다만 일부 법안에 대해서는 심도 있는 검토와 수정 보완이 필요함을 지적했다. 공직자윤리법 개정안은 국회법으로의 이관과 형평성 문제 검토가 요구된다고 덧붙였다."
369회,lawmaker,이채익,새누리당,국회 행정안전위원회,위원,"이채익 위원은 여야 합의 없이 더불어민주당과 바른미래당이 소방 국가직화 등 법안을 일방 처리한 것을 절차와 관행 위반이자 국회 정상화 저해 행위로 강력 비판하며, 합리적 심사를 위해 법안소위 재회의와 안건조정위원회 구성을 요청했다. 또한 편향된 과거사법 조사위원 구성 문제와 야당 의견 무시에 대한 문제제기를 강조했다."
369회,lawmaker,인재근,더불어민주당,국회 행정안전위원회,위원장,"인재근 위원은 제369회 행정안전위원회 회의 개의와 법률안 심사 절차, 현안보고 및 질의응답 진행 상황을 안내하였다. 법률안 대체토론과 질의응답에서 국회 정상화 지연에 따른 소통 문제를 지적하며 간사 간 협의를 요청하였다. 회의는 심도 있는 심사를 위해 법안심사소위에 안건을 회부하고, 서면질의 답변 제출을 당부하며 산회했다."
369회,unknown,정만석,,,인사혁신처차장,"현재 전담 부서 신설이 진행 중이며, 행안부와 협력해 관련 조직을 구성할 예정임을 설명했다. 기재부, 고용부 등과 협력해 관리 방안을 마련할 계획임을 밝혔다. 조직 완성 후 추가 연구와 고민의 시간을 갖겠다고 덧붙였다."
369회,government,정성희,,전문,위원,"정성희 전문위원은 공공단체 위탁선거법 개정안이 선거인명부의 정확성과 공정성 제고를 목적으로 하나, 현행법상 선관위가 아닌 공공단체의 자율성을 보장하는 점을 고려해 선관위 권한 부여 여부를 신중히 결정할 필요가 있음을 지적했다. 자세한 내용은 검토보고서를 참고할 것을 요청했다."
369회,lawmaker,조원진,새누리당,국회 행정안전위원회,위원,"조원진 의원은 2017년 박근혜 탄핵 당시 서울에서 발생한 다수 사망 사건의 진상규명을 촉구하며, 당시 경찰과 서울시의 강압적 행정대집행과 용역깡패 동원 폭력을 비판했다. 또한, 행정대집행 법률 개정안의 필요성을 인정하면서도 여당의 일방적 상임위 운영과 보수야당 배제에 반대하며 여야 균형과 존중을 요구했다."
369회,lawmaker,주승용,국민의당,국회 행정안전위원회,의원,"주승용 의원은 여순사건 특별법 제정을 촉구하며, 제주4·3사건과 달리 여순사건은 진상규명과 법적 보상이 미흡한 점을 문제로 제기했다. 과거사정리법에 묶이지 않고 별도 특별법으로 처리해야 희생자 1만여 명의 진상이 명확히 밝혀질 수 있다고 강조했다. 행안위 위원들에게 지역민 관심과 법 제정에 대한 협조를 간절히 요청했다."
